dttl,sttl,ackdat,tcprtt,dload,label
29,31,0.000131,0.000687,13181200.0,0
0,254,0.0,0.0,0.0,1
252,254,0.045221,0.05776,9688.214844,1
29,31,0.0,0.0,378640.7813,0
252,254,0.048835,0.099212,3462.836182,1
29,31,0.0,0.0,662325.5625,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,698724.25,0
29,31,0.000135,0.000694,288363.7813,0
252,254,0.056577,0.06804,8383.743164,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.000147,0.000695,19090.00391,0
29,31,0.000143,0.000677,14492972.0,0
29,31,0.000134,0.000654,11024499.0,0
0,254,0.0,0.0,0.0,0
29,31,0.000157,0.000798,1835828.625,0
29,31,0.00016,0.000764,14316796.0,0
252,254,0.05937,0.18331,3790.346436,1
29,31,0.000131,0.000662,62492.95313,0
0,254,0.0,0.0,0.0,1
252,62,0.153458,0.257473,5992.605469,0
29,31,0.000135,0.000603,1172509.375,0
0,254,0.0,0.0,0.0,0
29,31,0.000175,0.000887,10944291.0,0
252,254,0.047721,0.09471,3673.75293,1
29,31,0.000138,0.000617,5405535.0,0
29,31,0.000124,0.000678,76395.24219,0
0,254,0.0,0.0,0.0,1
252,254,0.047449,0.053905,9374.836914,1
29,31,0.000186,0.000748,1467162.25,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.062645,0.120879,4351.458008,1
29,31,0.000115,0.000575,646881.1875,0
252,62,0.044454,0.05179,20086.79102,1
29,31,0.000111,0.000616,1528764.125,0
0,254,0.0,0.0,0.0,1
29,31,0.000137,0.000676,4656160.0,0
29,31,0.0,0.0,2869.902344,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,627299.1875,0
252,254,0.043816,0.049654,380750.0,1
29,31,0.000119,0.000693,9794575.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000157,0.000711,76037.10156,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000122,0.000625,8169701.0,0
29,31,0.000158,0.000711,66986.92969,0
252,254,0.027045,0.126257,4623.585449,0
252,62,0.045565,0.053657,10957.88574,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.053035,0.081745,7058.091797,1
29,31,0.000127,0.000629,6521499.0,0
252,254,0.045815,0.123239,5426.570312,1
29,31,0.0,0.0,49107.50391,0
252,254,0.06056,0.127863,4033.655029,1
29,31,0.00012,0.000581,693923.125,0
0,254,0.0,0.0,0.0,1
252,254,0.134507,0.267957,4350.174805,1
29,31,0.000135,0.000696,61606.60547,0
29,31,0.0,0.0,1145728.625,0
29,31,0.000158,0.000801,11732350.0,0
29,31,0.000135,0.000675,2630758.25,0
252,254,0.100422,0.262085,3380.020264,1
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,60,0.0,0.0,0.0,0
29,31,0.000153,0.000686,13509812.0,0
29,31,0.0,0.0,412725.7188,0
0,254,0.0,0.0,0.0,1
252,254,0.04651,0.094898,268.106995,1
29,31,0.000166,0.000844,14516022.0,0
0,254,0.0,0.0,0.0,1
252,254,0.132123,0.32288,2057.533936,1
0,254,0.0,0.0,0.0,1
29,31,0.000169,0.000735,53905.49219,0
29,31,0.000142,0.000629,6342127.5,0
252,254,0.056217,0.112345,4352.21875,1
29,31,0.000164,0.000703,12878399.0,0
29,31,0.000127,0.000637,60696.45313,0
0,60,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,1054945.0,0
252,254,0.060098,0.125953,5214.490234,1
29,31,0.0,0.0,411928.7813,0
0,254,0.0,0.0,0.0,1
29,31,0.00012,0.000595,866909.1875,0
29,31,0.0,0.0,1388974.875,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,633431.0625,0
29,31,0.0,0.0,628420.125,0
29,31,0.000155,0.00073,76476.23438,0
0,254,0.0,0.0,0.0,1
29,31,0.000138,0.000704,9575636.0,0
29,31,0.0,0.0,65187.98828,0
0,254,0.0,0.0,0.0,1
29,31,0.000133,0.000638,16041084.0,0
0,254,0.0,0.0,0.0,1
252,254,0.092972,0.164898,3526.580322,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.083233,0.167167,4027.64502,1
29,31,0.0,0.0,700787.375,0
29,31,0.000179,0.000723,71610.45313,0
29,31,0.000153,0.000678,13416123.0,0
29,31,0.0,0.0,727272.75,0
252,254,0.047497,0.058407,8220.787109,1
29,31,0.000123,0.000699,1632255.625,0
0,254,0.0,0.0,0.0,1
252,254,0.045722,0.053855,8445.619141,1
252,254,0.073378,0.142364,5823.814453,1
252,254,0.029949,0.05444,12136.10059,1
29,31,0.0,0.0,648451.75,0
29,31,0.000113,0.000568,3274865.5,0
29,31,0.000133,0.000627,75640.65625,0
29,31,0.000145,0.000636,15120.58594,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000121,0.000645,52804.75391,0
0,254,0.0,0.0,0.0,0
29,31,0.000162,0.000746,14434344.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000154,0.000769,16257525.0,0
29,31,0.000154,0.00069,4651842.0,0
29,31,0.000181,0.000765,42447.14453,0
252,254,0.078954,0.199328,2733.298828,0
29,31,0.0,0.0,650822.6875,0
252,62,0.073809,0.142381,4694.075684,1
252,254,0.060174,0.122622,2572.950439,0
0,60,0.0,0.0,0.0,0
29,31,0.0,0.0,9397.266602,0
252,62,0.034377,0.069402,82820.32031,1
29,31,0.0,0.0,740124.75,0
252,254,0.01414,0.032263,8183.918457,1
0,254,0.0,0.0,0.0,1
29,31,0.000191,0.000742,83593.50781,0
0,254,0.0,0.0,0.0,1
252,254,0.08142,0.161246,2648.114258,1
252,254,0.109419,0.201562,2108.118652,1
29,31,0.0,0.0,1079928.875,0
29,31,0.000149,0.000695,8975729.0,0
29,31,0.0,0.0,687258.6875,0
29,31,0.000283,0.000929,14541292.0,0
252,254,0.077273,0.186898,4919.561035,1
29,31,0.000169,0.000655,72104.4375,0
29,31,0.000137,0.000695,71814.53125,0
29,31,0.000164,0.00079,5178387.0,0
29,31,0.000148,0.000679,235798.8906,0
29,31,0.000184,0.000748,2990062.5,0
29,31,0.000175,0.000709,11312691.0,0
29,31,0.000969,0.001535,65955.19531,0
29,31,0.000137,0.000686,22647.9375,0
252,254,0.059137,0.141623,2498.748535,1
252,254,0.025743,0.050183,9665.327148,1
29,31,0.000153,0.000704,16350887.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000163,0.00076,3843327.5,0
252,254,0.13728,0.179934,5563.292969,1
29,31,0.0,0.0,653810.8125,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.06369,0.124261,3167.99707,1
29,31,0.0,0.0,642599.25,0
0,254,0.0,0.0,0.0,1
29,31,0.00012,0.000604,10337672.0,0
252,254,0.113809,0.17778,2863.209717,1
252,254,0.045268,0.052153,9430.933594,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.00037,0.000828,7802624.0,0
0,254,0.0,0.0,0.0,1
30,31,0.0,0.0,2388085.75,0
252,254,0.085441,0.165615,296.658356,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.067028,0.144772,894.087097,0
0,254,0.0,0.0,0.0,0
29,31,0.000121,0.000653,9097214.0,0
29,31,0.0,0.0,653885.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,600182.9375,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
29,31,0.000149,0.000683,1203281.625,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000143,0.000623,2472211.25,0
29,31,0.0,0.0,212982.3438,0
252,254,0.035298,0.096498,7045.769531,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,297286.0,0
29,31,0.000115,0.000616,69168.54688,0
29,31,0.000136,0.000754,14046408.0,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,1135034.25,0
0,254,0.0,0.0,0.0,1
252,62,0.15131,0.301504,3402.007568,0
0,254,0.0,0.0,0.0,1
252,254,0.012882,0.026861,7465.85791,1
0,60,0.0,0.0,0.0,0
252,254,0.045905,0.063672,3967.168457,1
0,254,0.0,0.0,0.0,1
252,254,0.067442,0.140302,4029.710205,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,702169.625,0
252,254,0.062213,0.151671,6398.269531,1
29,31,0.000137,0.000725,12509696.0,0
0,254,0.0,0.0,0.0,1
29,31,0.00015,0.000641,18888.30859,0
252,254,0.152771,0.254636,2924.36084,1
252,254,0.05336,0.079306,6127.536133,1
252,254,0.079011,0.16636,3857.604492,1
29,31,0.000967,0.00145,313495.2188,0
252,254,0.044494,0.122739,5258.494629,1
29,31,0.000141,0.000686,5111219.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
252,254,0.015287,0.070811,3691.366211,1
29,31,0.000124,0.000664,3961658.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000144,0.00085,57754.61328,0
0,0,0.0,0.0,0.0,0
29,31,0.000124,0.00059,603751.5625,0
0,254,0.0,0.0,0.0,1
252,254,0.036231,0.08745,4916.283203,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,911088.875,0
29,31,0.00016,0.000817,74891.36719,0
29,31,0.000428,0.00088,272588.0625,0
29,31,0.000144,0.000625,69108.50781,0
29,31,0.000144,0.000718,3798423.75,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,639376.1875,0
252,254,0.008845,0.035062,6812.781738,1
252,254,0.048387,0.055437,3673.312012,1
29,31,0.00013,0.000636,8512579.0,0
29,31,0.0,0.0,404295.625,0
29,31,0.000131,0.000672,13981999.0,0
29,31,0.000165,0.000775,10081917.0,0
252,254,0.124909,0.216355,3561.950928,1
29,31,0.000166,0.000806,4678647.0,0
29,31,0.00016,0.000753,15455168.0,0
29,31,0.000149,0.000676,62709.45313,0
252,254,0.049332,0.084899,7961.994629,1
29,31,0.000133,0.000602,1179208.875,0
29,31,0.000161,0.000688,3775155.25,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,696673.1875,0
29,31,0.0,0.0,621834.0625,0
0,254,0.0,0.0,0.0,1
252,254,0.044494,0.122739,4238.800293,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,700787.375,0
252,254,0.083873,0.175911,4184.015625,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,21966.20313,0
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.054517,0.199645,2145.24707,1
0,254,0.0,0.0,0.0,1
29,31,0.000148,0.000676,76396.92188,0
29,31,0.000148,0.000671,14878459.0,0
29,31,0.000151,0.000639,458565.9063,0
29,31,0.000162,0.001282,9773593.0,0
252,254,0.069467,0.138369,3974.002441,1
252,254,0.075343,0.225777,4486.57373,1
0,254,0.0,0.0,0.0,1
252,254,0.06404,0.168804,1857.078369,1
29,31,0.0,0.0,621284.75,0
29,31,0.000101,0.000609,3689127.5,0
252,254,0.085166,0.234494,3172.956543,1
252,254,0.115433,0.181432,2760.762695,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,580531.0,0
252,62,0.100319,0.176547,19934.44727,1
29,31,0.0,0.0,671502.5625,0
252,254,0.141156,0.268815,1253.182739,0
252,254,0.079141,0.153744,1419.770264,1
29,31,0.000133,0.00062,13642118.0,0
252,254,0.033643,0.07321,3675.898438,1
29,31,0.000145,0.000718,3212194.75,0
252,254,0.048626,0.148083,2101.157227,1
252,254,0.064461,0.142836,5460.890137,1
29,31,0.000163,0.000722,7620234.0,0
29,31,0.0,0.0,620095.6875,0
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,666666.6875,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,621284.75,0
29,31,0.000146,0.000672,27637.18359,0
252,254,0.078378,0.222529,2314.572754,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000123,0.000647,112694.6719,0
0,254,0.0,0.0,0.0,1
29,31,0.000135,0.000596,41265.66797,0
29,31,0.0,0.0,611320.75,0
29,31,0.00012,0.000616,10110010.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.044542,0.110199,3904.114014,1
0,254,0.0,0.0,0.0,1
252,254,0.047144,0.080419,15816.61328,1
29,31,0.000121,0.00061,14551632.0,0
0,254,0.0,0.0,0.0,1
252,254,0.039371,0.09512,7098.688477,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,611158.8125,0
252,62,0.057923,0.113811,765988.8125,1
0,0,0.0,0.0,14.300004,0
29,31,0.000157,0.000761,6737518.0,0
252,254,0.025192,0.09345,7095.679199,1
0,254,0.0,0.0,0.0,1
29,31,0.000137,0.000627,20232470.0,0
252,254,0.150696,0.265274,2115.63501,0
0,254,0.0,0.0,0.0,1
29,31,0.000171,0.000765,29663.5332,0
252,254,0.146089,0.372179,4142.612793,1
29,31,0.000135,0.00071,61310.56641,0
29,31,0.000214,0.004751,277623.125,0
29,31,0.000103,0.000588,80623.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000134,0.000642,2081651.0,0
0,254,0.0,0.0,0.0,0
29,31,0.000132,0.000708,4943041.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000162,0.000724,3651828.75,0
252,254,0.110525,0.214357,2760.260498,1
252,254,0.033734,0.078648,3331.457275,1
29,31,0.0,0.0,614218.0,0
252,254,0.059844,0.11,5345.540527,1
0,254,0.0,0.0,0.0,1
29,31,0.000143,0.000701,3820932.25,0
29,31,0.0,0.0,655013.8125,0
29,31,0.00013,0.000607,2551904.25,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,630963.9375,0
0,254,0.0,0.0,0.0,0
29,31,0.000161,0.000704,351103.0313,0
29,31,0.000152,0.000774,7710146.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000242,0.000777,3311206.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000123,0.000661,11360981.0,0
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,719919.125,0
29,31,0.000156,0.000686,1479630.125,0
29,31,0.00013,0.00068,81577.74219,0
0,254,0.0,0.0,0.0,1
252,254,0.088231,0.193642,1828.254639,1
252,254,0.148131,0.267578,3394.339844,1
29,31,0.000156,0.00081,3222523.75,0
29,31,0.000137,0.000703,4430983.5,0
29,31,0.0,0.0,659870.25,0
252,254,0.042776,0.132135,4149.877441,1
29,31,0.000175,0.000746,14509404.0,0
29,31,0.0,0.0,646098.0,0
0,254,0.0,0.0,0.0,1
252,254,0.061256,0.107339,1880.122681,1
252,254,0.055559,0.135361,1916.484497,0
0,254,0.0,0.0,0.0,1
29,31,0.000153,0.000747,13944.66504,0
29,31,0.0,0.0,662325.5625,0
29,31,0.0,0.0,899851.9375,0
252,254,0.102643,0.139573,4373.752441,1
252,254,0.059913,0.106518,4640.049805,1
0,254,0.0,0.0,0.0,1
252,254,0.081384,0.149196,2372.378662,1
29,31,0.0,0.0,669802.5,0
29,31,0.000136,0.000742,5636549.5,0
29,31,0.000142,0.000667,1680058.625,0
29,31,0.000173,0.0007,592877.6875,0
252,254,0.106489,0.222143,1703.796143,1
29,31,0.000137,0.00074,8034430.0,0
29,31,0.000167,0.000716,30212.11328,0
252,62,0.159709,0.335828,4197.834473,0
29,31,0.000148,0.00066,10320404.0,0
29,31,0.000125,0.000616,1579452.625,0
29,31,0.000183,0.000741,41296.34375,0
29,31,0.000158,0.000814,170722.1875,0
29,31,0.00019,0.000674,61831.21094,0
252,254,0.07745,0.152934,2000.312866,1
29,31,0.000121,0.000629,42335.19922,0
0,254,0.0,0.0,0.0,0
252,254,0.017262,0.071261,5713.793457,1
29,31,0.000155,0.000734,68460.50781,0
29,31,0.000187,0.001384,4310259.5,0
29,31,0.0,0.0,11985.33301,0
29,31,0.000122,0.00066,10091670.0,0
29,31,0.000141,0.000613,139210.5938,0
29,31,0.000124,0.00079,890356.375,0
29,31,0.000126,0.000675,4940317.5,0
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,659870.25,0
252,254,0.036194,0.105114,4189.741211,1
252,254,0.07979,0.209282,4920.417969,1
252,254,0.036046,0.056566,3459.61377,1
29,31,0.000137,0.000675,95340.05469,0
252,254,0.05178,0.130045,6087.910156,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,1139288.0,0
0,254,0.0,0.0,0.0,1
252,254,0.090448,0.232793,4411.618652,1
0,254,0.0,0.0,0.0,1
29,31,0.000126,0.001204,11422098.0,0
29,31,0.000155,0.000705,9718824.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000158,0.000766,139833.2813,0
29,31,0.000125,0.000597,484403.6875,0
252,254,0.040834,0.088732,4265.112793,1
29,31,0.000164,0.000712,5551793.0,0
252,254,0.05277,0.060187,8835.943359,1
0,254,0.0,0.0,0.0,1
29,31,0.000202,0.000695,282822.2813,0
0,254,0.0,0.0,0.0,0
29,31,0.0,0.0,361105.875,0
252,254,0.09471,0.201316,2573.786865,1
29,31,0.000127,0.000658,1029614.125,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000199,0.000764,286999.1875,0
29,31,0.000124,0.001369,864639.1875,0
252,254,0.018184,0.087515,5181.901367,1
31,29,0.0,0.0,46364.42578,0
252,254,0.02003,0.066407,3351.218018,1
29,31,0.000183,0.000963,2318001.5,0
29,31,0.000129,0.000639,3145762.5,0
29,31,0.0,0.0,657433.0625,0
0,254,0.0,0.0,0.0,1
252,254,0.048182,0.100401,4718.421875,1
0,254,0.0,0.0,0.0,1
29,31,0.00011,0.000716,8094160.0,0
0,254,0.0,0.0,0.0,1
252,254,0.088165,0.16717,2083.217041,0
252,254,0.05776,0.121139,3802.992432,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000138,0.000682,62723.27734,0
252,254,0.043589,0.093885,5533.870605,1
252,254,0.071817,0.221012,1786.040894,1
29,31,0.0,0.0,385979.375,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,1061082.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000163,0.001258,3997581.75,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,350430.5313,0
252,254,0.038638,0.097646,2338.531006,1
0,254,0.0,0.0,0.0,1
252,254,0.10051,0.255708,4366.021484,1
29,31,0.00015,0.000639,10129266.0,0
252,254,0.045851,0.052979,9607.548828,1
29,31,0.0,0.0,663560.125,0
29,31,0.000121,0.000654,5126996.5,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.110821,0.196121,3185.709961,1
252,254,0.07838,0.140442,3525.928223,1
252,62,0.109012,0.184153,5094.484863,0
252,254,0.044779,0.052559,16310.43262,1
0,254,0.0,0.0,0.0,1
252,254,0.040786,0.162386,3929.49707,1
29,31,0.000133,0.000739,16299828.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000129,0.000615,10866215.0,0
252,254,0.131654,0.215321,2286.455078,1
0,254,0.0,0.0,0.0,1
252,254,0.045918,0.109305,5539.870117,1
29,31,0.000138,0.000681,16263652.0,0
29,31,0.0,0.0,646684.8125,0
29,31,0.000146,0.000666,14266.24609,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,546851.0,0
252,254,0.073031,0.132081,5262.076172,1
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,29,0.0,0.0,0.0,0
252,254,0.121226,0.244116,2761.236084,1
29,31,0.000788,0.001252,8496401.0,0
0,254,0.0,0.0,0.0,1
252,254,0.051334,0.113278,4913.664062,1
29,31,0.0,0.0,675521.8125,0
0,254,0.0,0.0,0.0,1
252,254,0.042568,0.088165,4687.099609,1
29,31,0.000122,0.000592,4616655.0,0
29,31,0.000134,0.000595,281746.375,0
29,31,0.000188,0.000689,3275196.0,0
29,31,0.000171,0.000808,203427.0156,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,62,0.044849,0.051314,247367.9844,1
0,254,0.0,0.0,0.0,0
29,31,0.000208,0.001235,4767582.5,0
29,31,0.000905,0.002932,10558.43164,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.00019,0.004453,3405294.25,0
29,31,0.000123,0.000638,4320798.5,0
29,31,0.000127,0.000685,4860460.0,0
29,31,0.0,0.0,689254.625,0
29,31,0.000138,0.000663,72201.83594,0
29,31,0.0,0.0,1082492.625,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000106,0.000588,47556.89844,0
0,254,0.0,0.0,0.0,1
29,31,0.000138,0.000707,2155243.75,0
252,254,0.048716,0.102909,7687.878906,1
252,254,0.100118,0.239367,1929.383667,1
29,31,0.000173,0.000746,10301704.0,0
29,31,0.00014,0.000785,4852698.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000175,0.000719,76070.38281,0
252,254,0.085927,0.139797,1978.872925,1
30,32,0.000122,0.000599,257847.9063,0
0,254,0.0,0.0,0.0,1
29,31,0.000124,0.000625,9928983.0,0
29,31,0.0,0.0,704253.1875,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,1,0.0,0.0,0.0,0
252,254,0.057432,0.118041,142.058151,1
29,31,0.000133,0.000746,122395.7969,0
29,31,0.000137,0.000626,68175.0,0
29,31,0.000133,0.00067,73698.28906,0
0,254,0.0,0.0,0.0,1
252,254,0.064989,0.151449,4110.46875,1
29,31,0.000158,0.000671,908746.6875,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,416277.5313,0
252,254,0.041648,0.097746,893.981079,1
29,31,0.00015,0.000651,156329.9844,0
29,31,0.000133,0.00066,60651.99219,0
29,31,0.000133,0.000609,4454172.5,0
29,31,0.0,0.0,636282.375,0
29,31,0.000148,0.000637,929082.875,0
252,254,0.042814,0.049062,12079.00195,1
252,254,0.044494,0.122739,4238.800293,1
252,62,0.045408,0.053386,365218.3438,1
0,254,0.0,0.0,0.0,0
29,31,0.000162,0.00123,7783833.0,0
252,254,0.054803,0.156627,3800.958496,1
29,31,0.0,0.0,693957.125,0
29,31,0.000134,0.00062,4685159.5,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,746331.25,0
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,604477.625,0
252,254,0.053106,0.116409,4674.128418,1
29,31,0.000149,0.000701,4690594.5,0
29,31,0.0,0.0,1055555.5,0
29,31,0.00016,0.00071,2373625.0,0
29,31,0.000104,0.000623,193223.2031,0
29,31,0.000143,0.000678,14483438.0,0
252,254,0.060171,0.103553,2050.664795,1
29,31,0.000136,0.000646,889991.625,0
29,31,0.0,0.0,1132216.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.0,0.0,673604.5,0
29,31,0.000128,0.000654,144104.9063,0
252,254,0.085441,0.165615,1793.22937,1
29,31,0.000159,0.000797,6659282.5,0
252,254,0.052039,0.136028,3486.255371,1
29,31,0.000141,0.00058,837366.0625,0
29,31,0.000136,0.00069,7107605.0,0
0,254,0.0,0.0,0.0,1
252,254,0.094398,0.231153,4134.676758,1
29,31,0.000151,0.000677,6954719.0,0
252,254,0.094034,0.194738,4159.938965,1
252,62,0.020006,0.037243,35874.66797,1
29,31,0.000131,0.0006,1785407.25,0
29,31,0.000135,0.000751,5976762.5,0
252,254,0.096724,0.201758,5827.902344,1
252,254,0.055248,0.110989,2427.833252,1
0,254,0.0,0.0,0.0,1
252,254,0.060103,0.16719,2297.786377,1
252,254,0.097907,0.206742,580209.25,1
0,254,0.0,0.0,0.0,1
29,31,0.000157,0.000727,3271700.5,0
29,31,0.000137,0.000697,60734.93359,0
29,31,0.000103,0.000551,69472.05469,0
29,31,0.000122,0.000653,76384.6875,0
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
252,254,0.091125,0.146081,3939.816162,1
252,254,0.036914,0.085579,11685.56152,1
0,254,0.0,0.0,0.0,0
29,31,0.000125,0.000606,13168149.0,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
252,254,0.056457,0.132487,3471.482178,1
252,254,0.074572,0.153324,5073.059082,1
0,254,0.0,0.0,0.0,1
29,31,0.000112,0.000663,26411.47852,0
252,62,0.046351,0.052881,14365.47949,1
0,254,0.0,0.0,0.0,0
252,254,0.019933,0.045484,7195.978027,1
32,29,0.0,0.0,0.0,0
252,254,0.218997,0.303198,1998.273804,1
0,254,0.0,0.0,0.0,1
29,31,0.000163,0.000702,69052.97656,0
0,254,0.0,0.0,0.0,1
252,254,0.023844,0.040785,3774.785156,1
0,254,0.0,0.0,0.0,1
29,31,0.000154,0.000696,1036472.875,0
252,254,0.076218,0.135132,3028.064453,1
252,254,0.049288,0.109033,5178.023438,1
29,31,0.0,0.0,655207.3125,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000157,0.000793,9697520.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000154,0.000709,239005.3594,0
0,254,0.0,0.0,0.0,1
252,254,0.12366,0.223673,4691.533691,1
29,31,0.0,0.0,502115.6563,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,1
29,31,0.000136,0.000703,8471090.0,0
0,254,0.0,0.0,0.0,1
29,31,0.000134,0.000659,1319979.625,0
29,31,0.000153,0.000704,290801.2188,0
29,31,0.000132,0.000596,10404894.0,0
29,31,0.000158,0.000732,67163.71094,0
29,31,0.0,0.0,658634.5,0
0,254,0.0,0.0,0.0,1
29,31,0.000143,0.000646,76397.67969,0
29,31,0.0,0.0,699410.625,0
29,31,0.000201,0.000781,32090.44336,0
0,254,0.0,0.0,0.0,1
252,254,0.045857,0.0542,9420.522461,1
29,31,0.0,0.0,627907.0,0
252,254,0.075762,0.166395,4708.293457,1
252,254,0.044055,0.050751,9051.053711,1
29,31,0.000132,0.000627,9562.523438,0
0,254,0.0,0.0,0.0,1
0,254,0.0,0.0,0.0,0
0,254,0.0,0.0,0.0,1
252,254,0.012423,0.027148,11224.83496,1
29,31,0.000112,0.000621,141614.4688,0
0,254,0.0,0.0,0.0,1
29,31,0.000121,0.000689,11820572.0,0
29,31,0.0,0.0,592321.8125,0
29,31,0.0,0.0,23276.88672,0
0,254,0.0,0.0,0.0,1
29,31,0.00017,0.000659,16698230.0,0
29,31,0.000133,0.000671,1295419.5,0
29,31,0.000135,0.000678,1142901.625,0
0,254,0.0,0.0,0.0,1
